ISO code,year,value
KIR,2023,288610747.7
KIR,2024,307862564.5
KIR,2025,
KNA,2000,421695769.8
KNA,2001,458643829
KNA,2002,481077373.7
KNA,2003,469869869.9
KNA,2004,506900000
KNA,2005,547203703.7
KNA,2006,644414814.8
KNA,2007,689285185.2
KNA,2008,777692592.6
KNA,2009,774274074.1
KNA,2010,778718518.5
KNA,2011,836092592.6
KNA,2012,824585185.2
KNA,2013,874548148.1
KNA,2014,952111111.1
KNA,2015,957222222.2
KNA,2016,1006818519
KNA,2017,1056977778
KNA,2018,1076548148
KNA,2019,1107855556
KNA,2020,883922222.2
KNA,2021,858622222.2
KNA,2022,981429629.6
KNA,2023,1055651852
KNA,2024,1122388889
KNA,2025,
KOR,2000,5.97487E+11
KOR,2001,5.67565E+11
KOR,2002,6.50014E+11
KOR,2003,7.28516E+11
KOR,2004,8.23251E+11
KOR,2005,9.7174E+11
KOR,2006,1.09518E+12
KOR,2007,1.22091E+12
KOR,2008,1.09158E+12
KOR,2009,9.83065E+11
KOR,2010,1.19283E+12
KOR,2011,1.3071E+12
KOR,2012,1.33534E+12
KOR,2013,1.43467E+12
KOR,2014,1.55625E+12
KOR,2015,1.53921E+12
KOR,2016,1.57915E+12
KOR,2017,1.7102E+12
KOR,2018,1.82425E+12
KOR,2019,1.75105E+12
KOR,2020,1.74407E+12
KOR,2021,1.94231E+12
KOR,2022,1.79936E+12
KOR,2023,1.8448E+12
KOR,2024,1.87539E+12
KOR,2025,
KWT,2000,37718743480
KWT,2001,34889559870
KWT,2002,38135788414
KWT,2003,47874582232
KWT,2004,59439090601
KWT,2005,80798630137
KWT,2006,1.01557E+11
KWT,2007,1.14634E+11
KWT,2008,1.4738E+11
KWT,2009,1.05969E+11
KWT,2010,1.15416E+11
KWT,2011,1.54039E+11
KWT,2012,1.74048E+11
KWT,2013,1.74168E+11
KWT,2014,1.6265E+11
KWT,2015,1.14586E+11
KWT,2016,1.09407E+11
KWT,2017,1.20688E+11
KWT,2018,1.38646E+11
KWT,2019,1.40856E+11
KWT,2020,1.11045E+11
KWT,2021,1.48351E+11
KWT,2022,1.83502E+11
KWT,2023,1.65384E+11
KWT,2024,1.60227E+11
KWT,2025,
LAC,2000,1.98649E+12
LAC,2001,1.9355E+12
LAC,2002,1.74055E+12
LAC,2003,1.77671E+12
LAC,2004,2.02511E+12
LAC,2005,2.45049E+12
LAC,2006,2.85841E+12
LAC,2007,3.37474E+12
LAC,2008,3.9006E+12
LAC,2009,3.61249E+12
LAC,2010,4.51876E+12
LAC,2011,5.27765E+12
LAC,2012,5.25056E+12
LAC,2013,5.38562E+12
LAC,2014,5.40517E+12
LAC,2015,4.57874E+12
LAC,2016,4.43883E+12
LAC,2017,4.96087E+12
LAC,2018,4.81674E+12
LAC,2019,4.74862E+12
LAC,2020,3.9913E+12
LAC,2021,4.63798E+12
LAC,2022,5.33605E+12
LAC,2023,6.01467E+12
LAC,2024,6.16879E+12
LAC,2025,
LAO,2000,1731198022
LAO,2001,1768619058
LAO,2002,1758176653
LAO,2003,2023324407
LAO,2004,2366398120
LAO,2005,2735558735
LAO,2006,3455030061
LAO,2007,4223152739
LAO,2008,5446433157
LAO,2009,5836137330
LAO,2010,7131771015
LAO,2011,8750104617
LAO,2012,10192846339
LAO,2013,11983252627
LAO,2014,13279245886
LAO,2015,14426380126
LAO,2016,15912501723
LAO,2017,17071155481
LAO,2018,18141641090
LAO,2019,18740561513
LAO,2020,18981805250
LAO,2021,18827148531
LAO,2022,15468785204
LAO,2023,15843155731
LAO,2024,16502933121
LAO,2025,
LBN,2000,17260364842
LBN,2001,17649751244
LBN,2002,19152238806
LBN,2003,20082918740
LBN,2004,21159827992
LBN,2005,21497336499
LBN,2006,22022709851
LBN,2007,24827355015
LBN,2008,29118916105
LBN,2009,35399582929
LBN,2010,38443907042
LBN,2011,39927125962
LBN,2012,44016799516
LBN,2013,46880103081
LBN,2014,48095213747
LBN,2015,49929337837
LBN,2016,51147308774
LBN,2017,53027680686
LBN,2018,54901519156
LBN,2019,51605959131
LBN,2020,31712128254
LBN,2021,23131941557
LBN,2022,20992421949
LBN,2023,20078620357
LBN,2024,
LBN,2025,
LBR,2000,874000000
LBR,2001,906000000
LBR,2002,927000000
LBR,2003,748000000
LBR,2004,897000000
LBR,2005,949000000
LBR,2006,1119000000
LBR,2007,1373000000
LBR,2008,1726000000
LBR,2009,1768000000
LBR,2010,1998000000
LBR,2011,2398000000
LBR,2012,2791614000
LBR,2013,3177198100
LBR,2014,3225652000
LBR,2015,3227075700
LBR,2016,3398419600
LBR,2017,3390703400
LBR,2018,3422754800
LBR,2019,3319596500
LBR,2020,3176126300
LBR,2021,3513049500
LBR,2022,4001047000
LBR,2023,4390000000
LBR,2024,4779300900
LBR,2025,
LBY,2000,38270954138
LBY,2001,34112093927
LBY,2002,20481889764
LBY,2003,26265625000
LBY,2004,33122307692
LBY,2005,47334691241
LBY,2006,60094231607
LBY,2007,68032978391
LBY,2008,86710767415
LBY,2009,60808562033
LBY,2010,75380825062
LBY,2011,48169263294
LBY,2012,92540938129
LBY,2013,75351107029
LBY,2014,57372355592
LBY,2015,48717501321
LBY,2016,49912073701
LBY,2017,67157452182
LBY,2018,76686029772
LBY,2019,69254496472
LBY,2020,46854285441
LBY,2021,35217995647
LBY,2022,43246297922
LBY,2023,44027664915
LBY,2024,48487151215
LBY,2025,
LCA,2000,932592592.6
LCA,2001,892592592.6
LCA,2002,900000000
LCA,2003,987407407.4
LCA,2004,1066666667
LCA,2005,1135555556
LCA,2006,1268319185
LCA,2007,1336088815
LCA,2008,1437731111
LCA,2009,1401507889
LCA,2010,1482385185
LCA,2011,1568370370
LCA,2012,1598207407
LCA,2013,1660392593
LCA,2014,1749185185
LCA,2015,1807640741
LCA,2016,1868544444
LCA,2017,1998503704
LCA,2018,2060955556
LCA,2019,2095344444
LCA,2020,1499274074
LCA,2021,1867185185
LCA,2022,2342714815
LCA,2023,2430166667
LCA,2024,2549062963
LCA,2025,
LCN,2000,2.32696E+12
LCN,2001,2.28262E+12
LCN,2002,2.05279E+12
LCN,2003,2.0919E+12
LCN,2004,2.40547E+12
LCN,2005,2.90323E+12
LCN,2006,3.39733E+12
LCN,2007,3.99876E+12
LCN,2008,4.64409E+12
LCN,2009,4.35754E+12
LCN,2010,5.3979E+12
LCN,2011,6.13942E+12
LCN,2012,6.20255E+12
LCN,2013,6.25255E+12
LCN,2014,6.21785E+12
LCN,2015,5.28962E+12
LCN,2016,5.14875E+12
LCN,2017,5.71506E+12
LCN,2018,5.5811E+12
LCN,2019,5.47343E+12
LCN,2020,4.62735E+12
LCN,2021,5.38286E+12
LCN,2022,6.145E+12
LCN,2023,6.91066E+12
LCN,2024,7.11032E+12
LCN,2025,
LDC,2000,2.24564E+11
LDC,2001,2.16586E+11
LDC,2002,2.38997E+11
LDC,2003,2.70939E+11
LDC,2004,3.11792E+11
LDC,2005,3.70633E+11
LDC,2006,4.30714E+11
LDC,2007,5.17254E+11
LDC,2008,6.35558E+11
LDC,2009,6.28162E+11
LDC,2010,7.1125E+11
LDC,2011,8.10123E+11
LDC,2012,8.49599E+11
LDC,2013,9.24686E+11
LDC,2014,9.93379E+11
LDC,2015,9.46044E+11
LDC,2016,9.52622E+11
LDC,2017,1.0445E+12
LDC,2018,1.11634E+12
LDC,2019,1.16937E+12
LDC,2020,1.17978E+12
LDC,2021,1.3039E+12
LDC,2022,1.47424E+12
LDC,2023,1.45997E+12
LDC,2024,1.53627E+12
LDC,2025,
LIC,2000,1.16766E+11
LIC,2001,1.09983E+11
LIC,2002,1.22332E+11
LIC,2003,1.36843E+11
LIC,2004,1.59851E+11
LIC,2005,1.93442E+11
LIC,2006,2.24501E+11
LIC,2007,2.71819E+11
LIC,2008,3.24481E+11
LIC,2009,3.14284E+11
LIC,2010,3.54666E+11
LIC,2011,3.84119E+11
LIC,2012,3.51076E+11
LIC,2013,3.59281E+11
LIC,2014,3.7879E+11
LIC,2015,3.61782E+11
LIC,2016,3.17625E+11
LIC,2017,3.26807E+11
LIC,2018,3.4199E+11
LIC,2019,3.52057E+11
LIC,2020,3.39435E+11
LIC,2021,3.75494E+11
LIC,2022,4.34268E+11
LIC,2023,4.34043E+11
LIC,2024,4.69282E+11
LIC,2025,
LIE,2000,2483889858
LIE,2001,2491800559
LIE,2002,2688618747
LIE,2003,3070803051
LIE,2004,3454373798
LIE,2005,3659319117
LIE,2006,4000102086
LIE,2007,4601429897
LIE,2008,5081479840
LIE,2009,4504375348
LIE,2010,5082337238
LIE,2011,5739706005
LIE,2012,5456102482
LIE,2013,6391708311
LIE,2014,6657526980
LIE,2015,6268515276
LIE,2016,6237302034
LIE,2017,6474308718
LIE,2018,6692620692
LIE,2019,6436467007
LIE,2020,6405870210
LIE,2021,7912602342
LIE,2022,7426856243
LIE,2023,8239379403
LIE,2024,
LIE,2025,
LKA,2000,16595882819
LKA,2001,15749753805
LKA,2002,16536535647
LKA,2003,18881765437
LKA,2004,20662525941
LKA,2005,24405791045
LKA,2006,28267410543
LKA,2007,32350238760
LKA,2008,40713826215
LKA,2009,42066224093
LKA,2010,58636049434
LKA,2011,67753285897
LKA,2012,70447217164
LKA,2013,76976203829
LKA,2014,82531125191
LKA,2015,85090301052
LKA,2016,88000211172
LKA,2017,94369350286
LKA,2018,94450015983
LKA,2019,88998706297
LKA,2020,84335574582
LKA,2021,88556698938
LKA,2022,74143020263
LKA,2023,83716142582
LKA,2024,98963185510
LKA,2025,
LMC,2000,1.1889E+12
LMC,2001,1.2008E+12
LMC,2002,1.26865E+12
LMC,2003,1.44054E+12
LMC,2004,1.65863E+12
LMC,2005,1.91123E+12
LMC,2006,2.23902E+12
LMC,2007,2.73932E+12
LMC,2008,3.03065E+12
LMC,2009,3.16104E+12
LMC,2010,3.80323E+12
LMC,2011,4.24448E+12
LMC,2012,4.48607E+12
LMC,2013,4.74312E+12
LMC,2014,5.12262E+12
LMC,2015,5.11052E+12
LMC,2016,5.31917E+12
LMC,2017,5.77046E+12
LMC,2018,6.02278E+12
LMC,2019,6.52744E+12
LMC,2020,6.2978E+12
LMC,2021,7.12467E+12
LMC,2022,7.58896E+12
LMC,2023,7.68463E+12
LMC,2024,7.94131E+12
LMC,2025,
LMY,2000,5.67124E+12
LMY,2001,5.68186E+12
LMY,2002,5.79657E+12
LMY,2003,6.49014E+12
LMY,2004,7.61557E+12
LMY,2005,8.99572E+12
LMY,2006,1.05933E+13
LMY,2007,1.30119E+13
LMY,2008,1.5454E+13
LMY,2009,1.54958E+13
LMY,2010,1.88492E+13
LMY,2011,2.2198E+13
LMY,2012,2.36003E+13
LMY,2013,2.5061E+13
LMY,2014,2.62346E+13
LMY,2015,2.54573E+13
LMY,2016,2.57227E+13
LMY,2017,2.81237E+13
LMY,2018,2.9946E+13
LMY,2019,3.08635E+13
LMY,2020,2.98827E+13
LMY,2021,3.52354E+13
LMY,2022,3.69653E+13
LMY,2023,3.80593E+13
LMY,2024,3.93971E+13
LMY,2025,
LSO,2000,887291687.9
LSO,2001,825706961.2
LSO,2002,775777238.6
LSO,2003,1157825435
LSO,2004,1511236656
LSO,2005,1682343527
LSO,2006,1800092564
LSO,2007,1682131785
LSO,2008,1766902709
LSO,2009,1740894965
LSO,2010,2234754242
LSO,2011,2579409620
LSO,2012,2477702216
LSO,2013,2367112932
LSO,2014,2441063054
LSO,2015,2359686725
LSO,2016,2114426452
LSO,2017,2306741672
LSO,2018,2556247292
LSO,2019,2390702296
LSO,2020,2053699864
LSO,2021,2412130057
LSO,2022,2354980960
LSO,2023,2117962445
LSO,2024,2271759455
LSO,2025,
LTE,2000,3.42751E+12
LTE,2001,3.54554E+12
LTE,2002,3.76083E+12
LTE,2003,4.28665E+12
LTE,2004,5.15193E+12
LTE,2005,6.21102E+12
LTE,2006,7.49602E+12
LTE,2007,9.4453E+12
LTE,2008,1.175E+13
LTE,2009,1.13682E+13
LTE,2010,1.36797E+13
LTE,2011,1.66654E+13
LTE,2012,1.78363E+13
LTE,2013,1.92335E+13
LTE,2014,1.99981E+13
LTE,2015,1.87972E+13
LTE,2016,1.88419E+13
LTE,2017,2.08893E+13
LTE,2018,2.29077E+13
LTE,2019,2.33666E+13
LTE,2020,2.28695E+13
LTE,2021,2.72842E+13
LTE,2022,2.85504E+13
LTE,2023,2.89344E+13
LTE,2024,2.99792E+13
LTE,2025,
LTU,2000,11550695727
LTU,2001,12260761329
LTU,2002,14282292665
LTU,2003,18809197970
LTU,2004,22743164431
LTU,2005,26105207115
LTU,2006,30116192747
LTU,2007,39729151615
LTU,2008,47831254208
LTU,2009,37494380039
LTU,2010,36638128534
LTU,2011,43186501863
LTU,2012,42709372067
LTU,2013,46303660422
LTU,2014,48306546657
LTU,2015,41540954817
LTU,2016,42970749245
LTU,2017,47756764508
LTU,2018,54261795149
LTU,2019,55122066226
LTU,2020,57412038533
LTU,2021,67037321009
LTU,2022,71033884500
LTU,2023,79789877416
LTU,2024,84869215513
LTU,2025,
LUX,2000,21230182989
LUX,2001,21387533703
LUX,2002,23649833332
LUX,2003,29667268248
LUX,2004,35064843793
LUX,2005,37672280120
LUX,2006,42910146296
LUX,2007,51587401416
LUX,2008,58844277702
LUX,2009,54467289898
LUX,2010,56213985987
LUX,2011,61696281326
LUX,2012,59776383527
LUX,2013,65203276467
LUX,2014,68804811898
LUX,2015,60071584216
LUX,2016,62216885436
LUX,2017,65712180343
LUX,2018,71085623495
LUX,2019,69872035114
LUX,2020,73670782100
LUX,2021,86386759695
LUX,2022,80801680397
LUX,2023,88788881539
LUX,2024,93279851863
LUX,2025,
LVA,2000,7761252607
LVA,2001,8190888740
LVA,2002,9249030241
LVA,2003,11244337720
LVA,2004,13827070379
LVA,2005,16306935905
LVA,2006,20434922247
LVA,2007,29420499248
LVA,2008,34135200994
LVA,2009,25691530442
LVA,2010,23468324572
LVA,2011,26575547901
LVA,2012,27116149949
LVA,2013,29152128168
LVA,2014,30277203767
LVA,2015,26344565877
LVA,2016,27117105060
LVA,2017,29391059767
LVA,2018,33247935477
LVA,2019,33099503951
LVA,2020,33379927435
LVA,2021,38183326785
LVA,2022,38003198509
LVA,2023,42779550937
LVA,2024,43684254432
LVA,2025,
MAC,2000,6773944355
MAC,2001,6860272608
MAC,2002,7371692774
MAC,2003,8246479566
MAC,2004,10643253553
MAC,2005,12160056122
MAC,2006,14874098692
MAC,2007,18439981612
MAC,2008,21027018333
MAC,2009,21589540351
MAC,2010,28244172834
MAC,2011,36848881945
MAC,2012,43193350976
MAC,2013,51559125350
MAC,2014,54930501310
MAC,2015,44940613353
MAC,2016,44964868324
MAC,2017,50297028371
MAC,2018,55076322634
MAC,2019,55025172016
MAC,2020,25280064168
MAC,2021,30633941629
MAC,2022,24929307447
MAC,2023,45626467280
MAC,2024,49467258923
MAC,2025,
MAF,2000,
MAF,2001,
MAF,2002,
MAF,2003,
MAF,2004,
MAF,2005,
MAF,2006,
MAF,2007,
MAF,2008,
MAF,2009,
MAF,2010,
MAF,2011,775875748.5
MAF,2012,
MAF,2013,
MAF,2014,772921958.5
MAF,2015,
MAF,2016,
MAF,2017,
MAF,2018,
MAF,2019,652206037.1
MAF,2020,
MAF,2021,649206262.8
MAF,2022,
MAF,2023,
MAF,2024,
MAF,2025,
MAR,2000,43017455402
MAR,2001,43831480208
MAR,2002,47077192188
MAR,2003,58029363354
MAR,2004,66114145451
MAR,2005,68852658069
MAR,2006,75883823301
MAR,2007,86947913287
MAR,2008,1.01823E+11
MAR,2009,1.01155E+11
MAR,2010,1.00865E+11
MAR,2011,1.10081E+11
MAR,2012,1.06937E+11
MAR,2013,1.15739E+11
MAR,2014,1.19131E+11
MAR,2015,1.10414E+11
MAR,2016,1.11573E+11
MAR,2017,1.18541E+11
MAR,2018,1.27341E+11
MAR,2019,1.2892E+11
MAR,2020,1.21354E+11
MAR,2021,1.42022E+11
MAR,2022,1.31245E+11
MAR,2023,1.46036E+11
MAR,2024,1.60611E+11
MAR,2025,
MCO,2000,2654462665
MCO,2001,2673723034
MCO,2002,2919647982
MCO,2003,3597089751
MCO,2004,4043551489
MCO,2005,4204652899
MCO,2006,4586826513
MCO,2007,5875790766
MCO,2008,6502942245
MCO,2009,5474379252
MCO,2010,5367561570
MCO,2011,6088689808
MCO,2012,5742749294
MCO,2013,6555591710
MCO,2014,7070017324
MCO,2015,6264756528
MCO,2016,6471290794
MCO,2017,6430254653
MCO,2018,7184333936
MCO,2019,7383496254
MCO,2020,6730736283
MCO,2021,8623242743
MCO,2022,8800430486
MCO,2023,10003892565
MCO,2024,11125783372
MCO,2025,
MDA,2000,1288429392
MDA,2001,1480673594
MDA,2002,1661818168
MDA,2003,1980907435
MDA,2004,2598249556
MDA,2005,2988342907
MDA,2006,3408255451
MDA,2007,4401173152
MDA,2008,6054824248
MDA,2009,5439434272
MDA,2010,6974982370
MDA,2011,8414352020
MDA,2012,8709138635
MDA,2013,9496717876
MDA,2014,9402090138
MDA,2015,7797667197
MDA,2016,7980917076
MDA,2017,9514404016
MDA,2018,11252353421
MDA,2019,11736797055
MDA,2020,11530746234
MDA,2021,13691869264
MDA,2022,14525337524
MDA,2023,16711906746
MDA,2024,18200340854
MDA,2025,
MDG,2000,4629247204
MDG,2001,5438332602
MDG,2002,5351701663
MDG,2003,6372498890
MDG,2004,5064732626
MDG,2005,5859269753
MDG,2006,6395712491
MDG,2007,8524620890
MDG,2008,10725137724
MDG,2009,9616879409
MDG,2010,9982711338
MDG,2011,11551819618
MDG,2012,11578975062
MDG,2013,12423555455
MDG,2014,12522957399
MDG,2015,11323020701
MDG,2016,11848613858
MDG,2017,13176313594
MDG,2018,13760033282
MDG,2019,14104664679
MDG,2020,13051441204
MDG,2021,14354731964
MDG,2022,15325603273
MDG,2023,15869945478
MDG,2024,17420501490
MDG,2025,
MDV,2000,624337145.3
MDV,2001,870031676.8
MDV,2002,897031250
MDV,2003,1052121055
MDV,2004,1226829563
MDV,2005,1163362438
MDV,2006,1575200391
MDV,2007,1868383461
MDV,2008,2271646188
MDV,2009,2345294875
MDV,2010,2588176055
MDV,2011,2774350240
MDV,2012,2886163997
MDV,2013,3295009238
MDV,2014,3697353039
MDV,2015,4129505319
MDV,2016,4409942624
MDV,2017,4816426257
MDV,2018,5404344163
MDV,2019,5726094799
MDV,2020,3712604583
MDV,2021,5252457370
MDV,2022,6177123352
MDV,2023,6621008704
MDV,2024,7061608267
MDV,2025,
MEA,2000,1.09876E+12
MEA,2001,1.09055E+12
MEA,2002,1.08428E+12
MEA,2003,1.20892E+12
MEA,2004,1.42516E+12
MEA,2005,1.69692E+12
MEA,2006,1.98466E+12
MEA,2007,2.34084E+12
MEA,2008,2.88995E+12
MEA,2009,2.60561E+12
MEA,2010,3.04162E+12
MEA,2011,3.66271E+12
MEA,2012,3.95106E+12
MEA,2013,3.91574E+12
MEA,2014,3.95513E+12
MEA,2015,3.55842E+12
MEA,2016,3.62424E+12
MEA,2017,3.79535E+12
MEA,2018,4.05051E+12
MEA,2019,4.01989E+12
MEA,2020,3.58745E+12
MEA,2021,4.31065E+12
MEA,2022,5.03093E+12
MEA,2023,4.90573E+12
MEA,2024,5.09472E+12
MEA,2025,
MEX,2000,7.42061E+11
MEX,2001,7.96065E+11
MEX,2002,8.10666E+11
MEX,2003,7.6555E+11
MEX,2004,8.19459E+11
MEX,2005,9.17572E+11
MEX,2006,1.02027E+12
MEX,2007,1.10236E+12
MEX,2008,1.16155E+12
MEX,2009,9.43437E+11
MEX,2010,1.10542E+12
MEX,2011,1.22901E+12
MEX,2012,1.25511E+12
MEX,2013,1.32744E+12
MEX,2014,1.36451E+12
MEX,2015,1.21329E+12
MEX,2016,1.11223E+12
MEX,2017,1.19072E+12
MEX,2018,1.2563E+12
MEX,2019,1.30411E+12
MEX,2020,1.12106E+12
MEX,2021,1.31657E+12
MEX,2022,1.46693E+12
MEX,2023,1.79832E+12
MEX,2024,1.85637E+12
MEX,2025,
MHL,2000,114838500
MHL,2001,122406100
MHL,2002,131960000
MHL,2003,131128500
MHL,2004,132900000
MHL,2005,138000000
MHL,2006,143200000
MHL,2007,150500000
MHL,2008,146600000
MHL,2009,151200000
MHL,2010,161100000
MHL,2011,172300000
MHL,2012,180700000
MHL,2013,186400000
MHL,2014,186000000
MHL,2015,183700000
MHL,2016,201800000
MHL,2017,213700000
MHL,2018,220000000
MHL,2019,232900000
MHL,2020,241800000
MHL,2021,261245544.4
MHL,2022,258723510.7
MHL,2023,263761322
MHL,2024,290108490
MHL,2025,
MIC,2000,5.55655E+12
MIC,2001,5.57329E+12
MIC,2002,5.67664E+12
MIC,2003,6.35597E+12
MIC,2004,7.45879E+12
MIC,2005,8.80634E+12
MIC,2006,1.03733E+13
MIC,2007,1.27452E+13
MIC,2008,1.51358E+13
MIC,2009,1.51872E+13
MIC,2010,1.85001E+13
MIC,2011,2.18188E+13
MIC,2012,2.32515E+13
MIC,2013,2.47035E+13
MIC,2014,2.58577E+13
MIC,2015,2.50971E+13
MIC,2016,2.54044E+13
MIC,2017,2.7795E+13
MIC,2018,2.96017E+13
MIC,2019,3.05091E+13
MIC,2020,2.95409E+13
MIC,2021,3.4856E+13
MIC,2022,3.65288E+13
MIC,2023,3.76223E+13
MIC,2024,3.89257E+13
MIC,2025,
MKD,2000,3772859034
MKD,2001,3709636031
MKD,2002,4018365747
MKD,2003,4946296599
MKD,2004,5682784472
MKD,2005,6258602873
MKD,2006,6861226972
MKD,2007,8336474974
MKD,2008,9909552435
MKD,2009,9401736825
MKD,2010,9407170321
MKD,2011,10494626768
MKD,2012,9745261301
MKD,2013,10817702346
MKD,2014,11362265253
MKD,2015,10064519963
MKD,2016,10672467073
MKD,2017,11307067070
MKD,2018,12683068114
MKD,2019,12606338449
MKD,2020,12361036914
MKD,2021,14000283827
MKD,2022,13932436550
MKD,2023,15855131189
MKD,2024,16951682245
MKD,2025,
MLI,2000,3521570876
MLI,2001,4124281594
MLI,2002,4647238257
MLI,2003,5605613011
MLI,2004,6485774930
MLI,2005,7429066951
MLI,2006,8212007554
MLI,2007,9699047443
MLI,2008,11462490840
MLI,2009,12155217833
MLI,2010,12710739159
MLI,2011,15452791789
MLI,2012,14795114603
MLI,2013,15747192681
MLI,2014,17081681993
MLI,2015,15583181170
MLI,2016,16743796800
MLI,2017,18308362040
MLI,2018,20368015381
MLI,2019,20477421885
MLI,2020,20698560939
MLI,2021,22999245263
MLI,2022,22539987719
MLI,2023,24813860599
MLI,2024,26794747240
MLI,2025,
MLT,2000,4036809815
MLT,2001,4070867133
MLT,2002,4455127414
MLT,2003,5418315224
MLT,2004,6104141520
MLT,2005,6393234993
MLT,2006,6749838806
MLT,2007,7908412306
MLT,2008,9135419465
MLT,2009,8734745698
MLT,2010,9097044159
MLT,2011,9789361703
MLT,2012,9609532089
MLT,2013,10796782636
MLT,2014,11888032874
MLT,2015,11340795042
MLT,2016,12025782834
MLT,2017,14161366724
MLT,2018,16153779511
MLT,2019,16337793531
MLT,2020,16404663226
MLT,2021,19739875611
MLT,2022,18928276162
MLT,2023,22610561526
MLT,2024,24971574502
MLT,2025,
MMR,2000,8905066164
MMR,2001,6477790688
MMR,2002,6777632512
MMR,2003,10467109978
MMR,2004,10567354056
MMR,2005,11986972419
MMR,2006,14502553710
MMR,2007,20182477481
MMR,2008,31862554102
MMR,2009,36906181381
MMR,2010,49540813342
MMR,2011,59977326086
MMR,2012,59937796648
MMR,2013,60269732855
MMR,2014,65531374210
MMR,2015,59607290408
MMR,2016,63298361984
MMR,2017,66053040475
MMR,2018,67860515993
MMR,2019,75065106243
MMR,2020,79006113670
MMR,2021,66345291149
MMR,2022,62253049903
MMR,2023,66757619000
MMR,2024,74068349524
MMR,2025,
MNA,2000,5.77555E+11
MNA,2001,5.80414E+11
MNA,2002,5.64912E+11
MNA,2003,6.2472E+11
MNA,2004,7.39741E+11
MNA,2005,8.57125E+11
MNA,2006,9.96469E+11
MNA,2007,1.21E+12
MNA,2008,1.46615E+12
MNA,2009,1.41867E+12
MNA,2010,1.62606E+12
MNA,2011,1.90606E+12
MNA,2012,2.05289E+12
MNA,2013,1.93042E+12
MNA,2014,1.91978E+12
MNA,2015,1.78066E+12
MNA,2016,1.84912E+12
MNA,2017,1.87826E+12
MNA,2018,1.87788E+12
MNA,2019,1.83435E+12
MNA,2020,1.66796E+12
MNA,2021,1.93971E+12
MNA,2022,2.16082E+12
MNA,2023,2.09467E+12
MNA,2024,2.2036E+12
MNA,2025,
MNE,2000,984293043.8
MNE,2001,1159869246
MNE,2002,1284685051
MNE,2003,1707710053
MNE,2004,2073234418
MNE,2005,2257174481
MNE,2006,2717702923
MNE,2007,3677910895
MNE,2008,4540861726
MNE,2009,4142640317
MNE,2010,4136936189
MNE,2011,4507126949
MNE,2012,4071829462
MNE,2013,4422097763
MNE,2014,4579636602
MNE,2015,4010885991
MNE,2016,4357469330
MNE,2017,4803962016
MNE,2018,5433467175
MNE,2019,5483476883
MNE,2020,4723571498
MNE,2021,5823715810
MNE,2022,6251215144
MNE,2023,7644389160
MNE,2024,8270016671
MNE,2025,
MNG,2000,1136896124
MNG,2001,1267997934
MNG,2002,1396555720
MNG,2003,1595297356
MNG,2004,1992066808
MNG,2005,2523471601
MNG,2006,3414055662
MNG,2007,4234999704
MNG,2008,5623216608
MNG,2009,4583850368
MNG,2010,7189481999
MNG,2011,10409797378
MNG,2012,12292770632
MNG,2013,12582122604
MNG,2014,12226514668
MNG,2015,11619892591
MNG,2016,11181350649
MNG,2017,11480847741
MNG,2018,13178094720
MNG,2019,14206359018
MNG,2020,13312981429
MNG,2021,15286441738
MNG,2022,17146471714
MNG,2023,20325121394
MNG,2024,23794540025
MNG,2025,
MNP,2000,
MNP,2001,
MNP,2002,1284000000
MNP,2003,1239000000
MNP,2004,1210000000
MNP,2005,1061000000
MNP,2006,990000000
MNP,2007,938000000
MNP,2008,939000000
MNP,2009,795000000
MNP,2010,799000000
MNP,2011,729000000
MNP,2012,746000000
MNP,2013,772000000
MNP,2014,832000000
MNP,2015,910000000
MNP,2016,1230000000
MNP,2017,1560000000
MNP,2018,1301000000
MNP,2019,1179000000
MNP,2020,866000000
MNP,2021,914000000
MNP,2022,1096000000
MNP,2023,
MNP,2024,
MNP,2025,
MOZ,2000,5930685215
MOZ,2001,5650154067
MOZ,2002,5950769427
MOZ,2003,6583526861
MOZ,2004,7937255565
MOZ,2005,8868504900
MOZ,2006,9509835537
MOZ,2007,10811456006
MOZ,2008,12920340965
MOZ,2009,12263894790
MOZ,2010,11411894724
MOZ,2011,14619279989
MOZ,2012,16688114144
MOZ,2013,17198073057
MOZ,2014,17978246586
MOZ,2015,16208985770
MOZ,2016,12069051237
MOZ,2017,13264640646
MOZ,2018,15017358953
MOZ,2019,15512759047
MOZ,2020,14235420174
MOZ,2021,16168055475
MOZ,2022,18883528581
MOZ,2023,20921079533
MOZ,2024,22745341305
MOZ,2025,
MRT,2000,1779520886
MRT,2001,1746063558
MRT,2002,1777057481
MRT,2003,2051147607
MRT,2004,2362501023
MRT,2005,2936019526
MRT,2006,3919577286
MRT,2007,4346212355
MRT,2008,5206437194
MRT,2009,4714595548
MRT,2010,5628878798
MRT,2011,6764627746
MRT,2012,6728208836
MRT,2013,7223071097
MRT,2014,6592537782
MRT,2015,6166863897
MRT,2016,6398747592
MRT,2017,6800135898
MRT,2018,7473550557
MRT,2019,7894764886
MRT,2020,8260752385
MRT,2021,9222536364
MRT,2022,9557966698
MRT,2023,10726838461
MRT,2024,10908045687
MRT,2025,
MUS,2000,4726108622
MUS,2001,4675755867
MUS,2002,4906494249
MUS,2003,5894873920
MUS,2004,6667418752
MUS,2005,6576108447
MUS,2006,7137710413
MUS,2007,8277442915
MUS,2008,10127777060
